,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3530,"Block Group 1, Census Tract 8269.01, Cook County, Illinois",39.1,741,253,57,80,116,22,29,10,21,9,38,49,51,499,1268,11,1254,0,17,031,826901,1
3531,"Block Group 2, Census Tract 8269.02, Cook County, Illinois",44.5,360,167,7,20,30,20,37,9,16,4,18,6,20,20,837,2,835,0,17,031,826902,2
3532,"Block Group 1, Census Tract 8269.02, Cook County, Illinois",53.8,210,45,35,9,9,20,0,18,8,8,38,8,0,0,433,0,433,0,17,031,826902,1
3533,"Block Group 2, Census Tract 8270, Cook County, Illinois",28.3,335,18,39,46,41,29,61,0,0,0,46,26,17,114,774,0,774,0,17,031,827000,2
3534,"Block Group 3, Census Tract 8270, Cook County, Illinois",43.0,450,105,30,18,41,23,29,46,22,0,86,16,8,222,1055,48,984,6,17,031,827000,3
3535,"Block Group 1, Census Tract 8270, Cook County, Illinois",34.1,540,138,58,29,22,38,61,22,27,0,48,52,40,46,1430,0,1430,0,17,031,827000,1
3536,"Block Group 3, Census Tract 8271, Cook County, Illinois",33.1,356,103,23,56,35,0,9,0,22,21,34,26,0,80,627,0,627,0,17,031,827100,3
3537,"Block Group 1, Census Tract 8271, Cook County, Illinois",32.4,361,122,29,35,7,49,16,0,4,0,38,14,47,42,742,41,691,0,17,031,827100,1
3538,"Block Group 2, Census Tract 8271, Cook County, Illinois",40.3,383,77,37,15,33,24,27,0,30,15,35,23,30,0,985,41,751,174,17,031,827100,2
3539,"Block Group 1, Census Tract 8272, Cook County, Illinois",44.6,662,91,39,78,10,36,41,23,15,4,49,62,112,18,1635,310,1325,0,17,031,827200,1
3540,"Block Group 3, Census Tract 8272, Cook County, Illinois",34.6,272,17,28,12,12,16,10,16,33,10,16,33,41,99,837,24,813,0,17,031,827200,3
3541,"Block Group 4, Census Tract 8272, Cook County, Illinois",33.8,203,41,66,12,15,0,14,0,0,0,0,22,13,706,94,90,4,0,17,031,827200,4
3542,"Block Group 2, Census Tract 8272, Cook County, Illinois",38.2,309,24,23,19,15,17,24,22,6,15,26,36,33,79,765,55,710,0,17,031,827200,2
3543,"Block Group 3, Census Tract 8273, Cook County, Illinois",36.1,490,104,54,10,117,7,7,20,9,48,30,46,0,322,1163,26,1037,0,17,031,827300,3
3544,"Block Group 2, Census Tract 8273, Cook County, Illinois",27.9,376,200,44,22,41,0,7,8,0,0,10,5,15,90,874,18,844,0,17,031,827300,2
3545,"Block Group 1, Census Tract 8273, Cook County, Illinois",34.3,189,70,31,6,31,7,21,0,0,0,15,0,0,23,426,6,251,117,17,031,827300,1
3546,"Block Group 2, Census Tract 8274, Cook County, Illinois",44.2,368,33,0,98,55,23,9,22,0,16,8,19,45,94,1012,36,911,65,17,031,827400,2
3547,"Block Group 1, Census Tract 8274, Cook County, Illinois",23.3,361,174,28,0,29,55,62,0,0,0,0,0,13,308,579,0,579,0,17,031,827400,1
3548,"Block Group 4, Census Tract 8274, Cook County, Illinois",50.4,552,187,112,59,0,44,0,0,0,16,0,59,44,202,1000,44,945,0,17,031,827400,4
3549,"Block Group 3, Census Tract 8274, Cook County, Illinois",41.9,443,128,53,9,0,0,9,0,21,37,29,71,86,0,1040,0,1040,0,17,031,827400,3
3550,"Block Group 2, Census Tract 8275, Cook County, Illinois",30.1,932,267,34,19,70,70,87,21,25,0,114,64,121,2092,1416,344,1072,0,17,031,827500,2
3551,"Block Group 1, Census Tract 8275, Cook County, Illinois",37.5,656,97,35,14,84,25,64,26,19,24,31,122,23,365,1437,268,1139,0,17,031,827500,1
3552,"Block Group 3, Census Tract 8275, Cook County, Illinois",42.1,282,78,25,0,64,18,0,29,14,42,10,2,0,78,648,5,622,0,17,031,827500,3
3553,"Block Group 1, Census Tract 8276, Cook County, Illinois",58.5,260,14,14,60,13,25,0,16,0,14,42,24,12,0,668,0,668,0,17,031,827600,1
3554,"Block Group 2, Census Tract 8276, Cook County, Illinois",40.8,703,114,30,68,47,51,68,47,23,29,8,9,154,39,1703,65,1621,0,17,031,827600,2
3555,"Block Group 3, Census Tract 8276, Cook County, Illinois",36.5,280,54,0,0,12,21,22,13,28,0,39,49,0,0,930,0,911,0,17,031,827600,3
3556,"Block Group 2, Census Tract 8277, Cook County, Illinois",34.8,388,56,18,42,13,34,33,0,22,18,22,35,46,79,1138,223,907,0,17,031,827700,2
3557,"Block Group 1, Census Tract 8277, Cook County, Illinois",32.3,553,54,42,61,30,6,45,27,46,20,56,64,33,282,1397,207,1175,15,17,031,827700,1
3558,"Block Group 1, Census Tract 8278.01, Cook County, Illinois",52.3,244,0,0,10,0,10,7,31,10,0,0,59,19,4,718,338,373,3,17,031,827801,1
3559,"Block Group 4, Census Tract 8278.01, Cook County, Illinois",37.1,626,59,28,33,10,10,20,48,9,42,17,108,69,279,2023,498,1513,6,17,031,827801,4
3560,"Block Group 2, Census Tract 8278.01, Cook County, Illinois",32.4,255,30,9,0,32,30,0,0,20,38,10,34,23,40,640,90,519,9,17,031,827801,2
3561,"Block Group 3, Census Tract 8278.01, Cook County, Illinois",30.4,421,52,28,29,0,32,7,0,0,10,83,62,16,91,1448,108,1340,0,17,031,827801,3
3562,"Block Group 1, Census Tract 8278.02, Cook County, Illinois",29.3,488,7,10,44,7,0,14,42,8,45,30,116,83,121,1674,152,1509,13,17,031,827802,1
3563,"Block Group 2, Census Tract 8278.02, Cook County, Illinois",42.9,541,39,0,0,42,25,41,9,23,11,79,33,59,48,1529,267,1262,0,17,031,827802,2
3564,"Block Group 3, Census Tract 8278.04, Cook County, Illinois",51.9,306,22,27,0,10,0,0,22,7,16,21,32,33,82,769,150,619,0,17,031,827804,3
3565,"Block Group 1, Census Tract 8278.04, Cook County, Illinois",45.1,472,18,33,0,0,23,18,33,44,0,47,24,55,54,1190,169,1012,9,17,031,827804,1
3566,"Block Group 2, Census Tract 8278.04, Cook County, Illinois",41.3,351,28,7,29,0,7,38,16,7,12,42,6,75,0,930,76,854,0,17,031,827804,2
3567,"Block Group 1, Census Tract 8278.05, Cook County, Illinois",44.3,342,0,43,10,20,0,0,43,29,14,10,39,30,34,886,153,733,0,17,031,827805,1
3568,"Block Group 2, Census Tract 8278.05, Cook County, Illinois",46.1,455,0,0,26,47,0,20,22,8,0,45,30,107,0,1269,186,1083,0,17,031,827805,2
3569,"Block Group 3, Census Tract 8278.05, Cook County, Illinois",52.9,241,12,8,11,7,8,46,0,0,9,22,7,38,39,582,125,457,0,17,031,827805,3
3570,"Block Group 2, Census Tract 8279.01, Cook County, Illinois",55.9,473,37,11,15,31,17,8,0,8,12,15,49,71,15,1387,236,1121,22,17,031,827901,2
3571,"Block Group 1, Census Tract 8279.01, Cook County, Illinois",45.9,380,41,5,7,35,4,24,5,13,8,47,4,93,17,1016,34,927,9,17,031,827901,1
3572,"Block Group 2, Census Tract 8279.02, Cook County, Illinois",40.0,470,29,0,40,25,46,48,17,47,0,38,18,128,312,815,132,635,0,17,031,827902,2
3573,"Block Group 4, Census Tract 8279.02, Cook County, Illinois",35.4,463,97,17,21,0,17,62,15,16,41,22,63,63,129,840,285,555,0,17,031,827902,4
3574,"Block Group 3, Census Tract 8279.02, Cook County, Illinois",42.1,153,0,0,0,25,0,39,9,0,5,9,0,57,37,421,326,59,0,17,031,827902,3
3575,"Block Group 5, Census Tract 8279.02, Cook County, Illinois",35.7,426,8,9,47,45,0,36,10,8,14,68,33,17,345,733,397,326,0,17,031,827902,5
3576,"Block Group 1, Census Tract 8279.02, Cook County, Illinois",32.1,312,38,0,12,0,0,25,7,16,0,49,41,37,130,956,240,687,0,17,031,827902,1
3577,"Block Group 1, Census Tract 8280, Cook County, Illinois",52.2,371,9,8,0,49,30,30,62,19,0,34,55,25,254,598,558,40,0,17,031,828000,1
3578,"Block Group 2, Census Tract 8280, Cook County, Illinois",39.9,289,41,29,18,0,9,15,38,14,0,16,0,67,224,583,452,113,0,17,031,828000,2
3579,"Block Group 3, Census Tract 8280, Cook County, Illinois",43.1,714,142,11,125,47,21,12,62,62,20,11,67,74,117,1717,298,1347,5,17,031,828000,3
3580,"Block Group 4, Census Tract 8280, Cook County, Illinois",42.5,538,26,19,6,28,39,15,55,4,13,58,43,122,196,1283,1074,188,0,17,031,828000,4
3581,"Block Group 5, Census Tract 8281, Cook County, Illinois",28.6,246,42,0,0,35,0,0,17,75,0,17,32,13,106,429,283,146,0,17,031,828100,5
3582,"Block Group 1, Census Tract 8281, Cook County, Illinois",37.2,272,20,44,0,33,18,0,0,0,0,56,43,39,269,540,388,152,0,17,031,828100,1
3583,"Block Group 4, Census Tract 8281, Cook County, Illinois",47.3,352,0,20,38,0,0,0,0,25,0,35,39,94,163,545,518,27,0,17,031,828100,4
3584,"Block Group 2, Census Tract 8281, Cook County, Illinois",42.9,786,71,36,0,72,59,21,0,31,110,41,109,120,217,1859,1329,449,81,17,031,828100,2
3585,"Block Group 3, Census Tract 8281, Cook County, Illinois",44.3,269,18,0,0,50,17,32,59,0,77,0,0,16,36,812,384,428,0,17,031,828100,3
3586,"Block Group 3, Census Tract 8282.01, Cook County, Illinois",30.0,369,25,19,0,92,11,0,0,0,0,29,17,67,1,964,509,455,0,17,031,828201,3
3587,"Block Group 2, Census Tract 8282.01, Cook County, Illinois",43.9,323,18,0,18,0,31,11,33,11,0,0,11,88,247,543,344,164,0,17,031,828201,2
3588,"Block Group 1, Census Tract 8282.01, Cook County, Illinois",40.1,1046,31,58,39,15,75,78,36,191,96,56,93,81,219,2297,744,1476,0,17,031,828201,1
3589,"Block Group 4, Census Tract 8282.02, Cook County, Illinois",39.2,518,11,21,0,0,0,34,50,23,20,37,63,114,0,1213,624,477,72,17,031,828202,4
3590,"Block Group 3, Census Tract 8282.02, Cook County, Illinois",50.4,537,87,42,50,92,19,15,79,9,13,39,29,55,10,818,320,489,9,17,031,828202,3
3591,"Block Group 2, Census Tract 8282.02, Cook County, Illinois",41.8,347,23,0,49,9,17,8,10,20,0,0,22,69,251,775,347,320,94,17,031,828202,2
3592,"Block Group 1, Census Tract 8282.02, Cook County, Illinois",47.3,495,0,35,13,0,13,28,21,0,0,44,55,103,216,1142,661,481,0,17,031,828202,1
3593,"Block Group 2, Census Tract 8283, Cook County, Illinois",50.1,616,45,36,10,27,25,52,48,47,21,56,34,43,25,1279,639,583,34,17,031,828300,2
3594,"Block Group 1, Census Tract 8283, Cook County, Illinois",44.9,794,56,39,47,56,17,58,0,32,18,81,79,152,300,1664,1364,271,11,17,031,828300,1
3595,"Block Group 4, Census Tract 8284.01, Cook County, Illinois",36.0,372,20,20,28,10,9,19,0,0,24,56,8,79,103,806,581,123,26,17,031,828401,4
3596,"Block Group 3, Census Tract 8284.01, Cook County, Illinois",46.0,348,24,8,9,14,0,0,12,13,48,39,59,25,125,584,396,153,0,17,031,828401,3
3597,"Block Group 2, Census Tract 8284.01, Cook County, Illinois",38.0,427,10,0,0,10,0,0,11,18,39,83,11,72,270,1016,921,95,0,17,031,828401,2
3598,"Block Group 1, Census Tract 8284.01, Cook County, Illinois",38.5,316,28,6,5,0,58,13,7,15,17,13,27,49,32,785,279,499,3,17,031,828401,1
3599,"Block Group 3, Census Tract 8284.02, Cook County, Illinois",37.5,693,32,34,31,119,0,80,29,30,35,78,63,56,155,1140,473,613,12,17,031,828402,3
3600,"Block Group 1, Census Tract 8284.02, Cook County, Illinois",43.6,481,22,11,28,24,32,25,9,40,16,34,85,69,254,942,373,545,6,17,031,828402,1
3601,"Block Group 2, Census Tract 8284.02, Cook County, Illinois",59.1,606,29,9,101,37,17,9,35,37,29,25,24,84,42,1316,747,553,13,17,031,828402,2
3602,"Block Group 4, Census Tract 8285.03, Cook County, Illinois",44.4,375,74,38,0,7,9,0,43,60,0,52,0,20,214,855,163,630,62,17,031,828503,4
3603,"Block Group 1, Census Tract 8285.03, Cook County, Illinois",30.7,469,51,35,20,45,0,59,28,0,45,32,18,64,63,1344,362,964,0,17,031,828503,1
3604,"Block Group 2, Census Tract 8285.03, Cook County, Illinois",26.3,348,18,0,30,0,43,7,28,10,0,12,26,112,268,1014,122,892,0,17,031,828503,2
3605,"Block Group 3, Census Tract 8285.03, Cook County, Illinois",31.1,409,53,0,83,64,0,46,19,30,0,43,33,30,46,1073,273,800,0,17,031,828503,3
3606,"Block Group 4, Census Tract 8285.04, Cook County, Illinois",27.9,473,85,28,32,84,58,21,0,19,0,0,0,73,145,1468,180,1242,0,17,031,828504,4
3607,"Block Group 1, Census Tract 8285.04, Cook County, Illinois",33.4,762,168,35,0,71,40,96,15,0,44,80,103,68,131,1919,480,1321,0,17,031,828504,1
3608,"Block Group 3, Census Tract 8285.04, Cook County, Illinois",41.3,271,0,0,0,25,0,11,11,37,0,41,42,43,180,614,356,151,22,17,031,828504,3
3609,"Block Group 2, Census Tract 8285.04, Cook County, Illinois",29.6,483,0,0,35,83,0,19,28,10,55,27,78,59,74,1469,265,1160,0,17,031,828504,2
3610,"Block Group 2, Census Tract 8285.05, Cook County, Illinois",58.5,302,19,20,60,37,0,0,0,30,0,31,22,51,0,523,270,196,0,17,031,828505,2
3611,"Block Group 4, Census Tract 8285.05, Cook County, Illinois",36.9,487,98,0,17,85,0,0,13,14,0,70,17,83,165,1286,681,605,0,17,031,828505,4
3612,"Block Group 5, Census Tract 8285.05, Cook County, Illinois",48.3,857,114,10,0,106,64,94,0,31,45,96,21,0,93,2067,872,1100,0,17,031,828505,5
3613,"Block Group 1, Census Tract 8285.05, Cook County, Illinois",32.6,551,17,13,40,111,170,34,24,32,25,0,25,31,0,1259,363,831,47,17,031,828505,1
3614,"Block Group 3, Census Tract 8285.05, Cook County, Illinois",40.7,325,79,0,0,0,0,11,13,0,17,41,70,26,531,534,506,9,0,17,031,828505,3
3615,"Block Group 5, Census Tract 8285.06, Cook County, Illinois",16.9,347,34,27,0,26,0,17,67,41,0,67,39,29,589,642,233,323,17,17,031,828506,5
3616,"Block Group 2, Census Tract 8285.06, Cook County, Illinois",52.0,408,16,13,13,8,77,34,0,0,43,20,0,66,131,997,114,883,0,17,031,828506,2
3617,"Block Group 4, Census Tract 8285.06, Cook County, Illinois",53.2,369,89,24,50,22,21,12,20,0,18,56,23,34,44,645,600,45,0,17,031,828506,4
3618,"Block Group 1, Census Tract 8285.06, Cook County, Illinois",45.1,986,103,15,10,25,25,82,34,36,56,40,59,114,204,3106,338,2754,0,17,031,828506,1
3619,"Block Group 6, Census Tract 8285.06, Cook County, Illinois",31.4,457,13,72,56,51,60,15,31,15,0,18,59,53,0,1208,600,576,32,17,031,828506,6
3620,"Block Group 3, Census Tract 8285.06, Cook County, Illinois",32.9,550,12,15,0,0,14,98,32,16,22,113,18,122,36,1291,137,1154,0,17,031,828506,3
3621,"Block Group 1, Census Tract 8286.01, Cook County, Illinois",50.8,312,0,6,33,7,7,0,8,17,43,28,11,55,32,792,529,189,57,17,031,828601,1
3622,"Block Group 2, Census Tract 8286.01, Cook County, Illinois",45.1,399,22,0,7,7,7,14,0,11,22,7,33,112,0,901,721,138,8,17,031,828601,2
3623,"Block Group 4, Census Tract 8286.01, Cook County, Illinois",39.4,600,29,0,14,25,41,8,39,8,12,52,46,161,160,1401,1075,301,0,17,031,828601,4
3624,"Block Group 3, Census Tract 8286.01, Cook County, Illinois",34.7,280,18,7,9,24,0,46,17,0,0,0,32,47,98,625,468,138,0,17,031,828601,3
3625,"Block Group 2, Census Tract 8286.02, Cook County, Illinois",44.7,842,31,0,22,32,33,25,27,17,17,32,70,118,38,2558,658,1705,30,17,031,828602,2
3626,"Block Group 1, Census Tract 8286.02, Cook County, Illinois",39.8,689,75,0,33,18,0,17,10,39,9,40,114,68,163,1934,1173,623,41,17,031,828602,1
3627,"Block Group 3, Census Tract 8287.01, Cook County, Illinois",49.5,414,90,0,0,0,9,18,9,28,0,38,38,55,177,892,322,504,24,17,031,828701,3
3628,"Block Group 1, Census Tract 8287.01, Cook County, Illinois",24.7,217,0,0,7,6,0,0,7,0,53,9,35,23,0,796,97,666,0,17,031,828701,1
3629,"Block Group 4, Census Tract 8287.01, Cook County, Illinois",26.7,293,10,15,26,0,0,12,0,47,29,46,0,91,64,836,282,539,1,17,031,828701,4
3630,"Block Group 2, Census Tract 8287.01, Cook County, Illinois",42.1,362,31,0,0,0,14,0,14,25,43,31,89,40,30,1049,290,730,0,17,031,828701,2
3631,"Block Group 3, Census Tract 8287.02, Cook County, Illinois",32.2,536,0,65,51,19,18,57,31,68,8,8,91,35,107,1632,244,1370,0,17,031,828702,3
3632,"Block Group 1, Census Tract 8287.02, Cook County, Illinois",49.9,549,27,68,18,28,19,53,0,18,26,84,62,96,65,1410,265,1130,4,17,031,828702,1
3633,"Block Group 2, Census Tract 8287.02, Cook County, Illinois",42.3,695,83,37,54,9,17,51,8,61,0,69,36,121,290,1635,411,1111,0,17,031,828702,2
3634,"Block Group 5, Census Tract 8288.01, Cook County, Illinois",48.6,336,7,10,0,63,68,0,0,11,0,27,43,76,334,622,403,186,0,17,031,828801,5
3635,"Block Group 1, Census Tract 8288.01, Cook County, Illinois",52.1,347,0,0,0,0,0,26,0,7,12,13,34,16,2,932,678,239,15,17,031,828801,1
3636,"Block Group 2, Census Tract 8288.01, Cook County, Illinois",59.8,286,16,0,11,0,0,0,0,0,0,0,18,52,71,683,506,103,74,17,031,828801,2
3637,"Block Group 3, Census Tract 8288.01, Cook County, Illinois",34.4,657,42,9,0,0,0,15,0,5,11,50,83,236,95,2198,434,1707,19,17,031,828801,3
3638,"Block Group 4, Census Tract 8288.01, Cook County, Illinois",36.3,328,0,0,0,22,0,0,17,78,24,13,32,85,411,542,248,294,0,17,031,828801,4
3639,"Block Group 1, Census Tract 8288.02, Cook County, Illinois",44.1,392,17,17,0,0,5,0,0,26,0,37,49,50,139,1120,596,425,0,17,031,828802,1
3640,"Block Group 3, Census Tract 8288.02, Cook County, Illinois",32.8,372,0,0,0,16,0,0,0,5,10,65,75,162,484,629,454,175,0,17,031,828802,3
3641,"Block Group 2, Census Tract 8288.02, Cook County, Illinois",43.5,493,66,0,21,25,32,3,20,10,30,62,140,39,194,986,622,348,0,17,031,828802,2
3642,"Block Group 2, Census Tract 8289, Cook County, Illinois",33.6,190,71,0,11,0,11,11,0,15,0,22,19,10,176,264,47,216,0,17,031,828900,2
3643,"Block Group 3, Census Tract 8289, Cook County, Illinois",29.8,303,129,24,51,8,0,7,0,10,30,37,0,7,186,723,144,571,8,17,031,828900,3
3644,"Block Group 1, Census Tract 8289, Cook County, Illinois",29.1,681,185,16,33,11,16,19,24,40,10,59,135,41,1134,886,263,609,0,17,031,828900,1
3645,"Block Group 2, Census Tract 8290, Cook County, Illinois",35.6,191,36,27,16,66,0,0,0,4,0,9,0,18,17,465,7,458,0,17,031,829000,2
3646,"Block Group 1, Census Tract 8290, Cook County, Illinois",26.8,269,116,27,18,4,23,0,7,18,24,0,0,23,3,825,7,818,0,17,031,829000,1
3647,"Block Group 2, Census Tract 8291, Cook County, Illinois",36.1,621,233,21,0,49,44,0,27,64,15,56,35,31,933,676,133,532,0,17,031,829100,2
3648,"Block Group 1, Census Tract 8291, Cook County, Illinois",28.4,598,144,64,88,47,40,0,13,34,10,24,66,10,1585,350,205,145,0,17,031,829100,1
3649,"Block Group 4, Census Tract 8292, Cook County, Illinois",40.1,490,73,0,43,69,17,0,11,48,102,34,18,66,775,602,259,343,0,17,031,829200,4
3650,"Block Group 3, Census Tract 8292, Cook County, Illinois",24.8,555,88,41,63,28,25,31,7,31,46,18,81,31,979,722,240,477,0,17,031,829200,3
3651,"Block Group 1, Census Tract 8292, Cook County, Illinois",38.3,427,19,0,51,30,9,7,19,0,0,43,32,117,740,560,426,23,0,17,031,829200,1
3652,"Block Group 2, Census Tract 8292, Cook County, Illinois",51.4,461,0,0,48,42,51,30,9,9,18,83,19,99,355,904,609,295,0,17,031,829200,2
3653,"Block Group 2, Census Tract 8293.01, Cook County, Illinois",41.9,976,97,55,47,17,11,80,24,55,10,95,48,198,481,2127,658,1321,33,17,031,829301,2
3654,"Block Group 1, Census Tract 8293.01, Cook County, Illinois",35.8,563,43,0,52,10,10,47,0,0,11,33,57,130,9,1602,604,889,0,17,031,829301,1
3655,"Block Group 1, Census Tract 8293.02, Cook County, Illinois",23.8,472,166,24,59,48,0,31,23,36,44,20,0,21,13,966,64,752,0,17,031,829302,1
3656,"Block Group 2, Census Tract 8293.02, Cook County, Illinois",28.6,487,89,21,37,83,0,7,8,0,15,24,113,47,814,1095,69,1024,2,17,031,829302,2
3657,"Block Group 3, Census Tract 8293.02, Cook County, Illinois",39.8,318,142,0,0,13,21,0,0,55,0,22,10,24,436,688,143,545,0,17,031,829302,3
3658,"Block Group 1, Census Tract 8294.01, Cook County, Illinois",43.8,401,46,44,11,26,27,48,14,27,0,57,28,32,107,1046,16,1003,0,17,031,829401,1
3659,"Block Group 2, Census Tract 8294.02, Cook County, Illinois",37.2,545,37,19,50,39,80,19,53,9,25,20,19,111,36,1060,362,698,0,17,031,829402,2
3660,"Block Group 3, Census Tract 8294.02, Cook County, Illinois",37.0,438,87,0,10,36,66,48,17,0,16,51,20,32,65,1312,199,1069,0,17,031,829402,3
3661,"Block Group 1, Census Tract 8294.02, Cook County, Illinois",53.3,550,37,40,25,68,44,40,62,39,41,27,10,53,49,831,455,353,0,17,031,829402,1
3662,"Block Group 2, Census Tract 8295, Cook County, Illinois",53.6,309,76,30,40,8,17,24,34,7,0,13,24,13,118,644,419,197,0,17,031,829500,2
3663,"Block Group 3, Census Tract 8295, Cook County, Illinois",31.7,310,73,32,38,29,40,0,0,11,0,7,28,15,205,559,411,148,0,17,031,829500,3
3664,"Block Group 1, Census Tract 8295, Cook County, Illinois",35.8,817,78,30,16,77,49,74,13,16,62,122,88,82,1788,837,559,266,0,17,031,829500,1
3665,"Block Group 3, Census Tract 8296, Cook County, Illinois",37.7,436,0,21,50,9,51,14,20,28,40,0,40,120,244,880,807,55,0,17,031,829600,3
3666,"Block Group 1, Census Tract 8296, Cook County, Illinois",50.3,608,122,17,0,68,26,38,30,36,64,34,30,60,282,1017,746,227,44,17,031,829600,1
3667,"Block Group 2, Census Tract 8296, Cook County, Illinois",44.7,220,0,27,13,9,22,16,13,22,4,0,74,0,150,280,266,7,0,17,031,829600,2
3668,"Block Group 1, Census Tract 8297, Cook County, Illinois",29.7,339,74,34,24,24,40,10,33,11,27,15,12,21,5,1090,10,1047,0,17,031,829700,1
3669,"Block Group 3, Census Tract 8297, Cook County, Illinois",45.7,760,93,52,6,60,49,0,13,49,70,19,53,99,225,1559,656,789,44,17,031,829700,3
3670,"Block Group 2, Census Tract 8297, Cook County, Illinois",34.5,528,198,57,30,6,8,47,4,5,28,34,31,52,47,1365,11,1331,0,17,031,829700,2
3671,"Block Group 4, Census Tract 8298, Cook County, Illinois",56.1,437,17,0,0,0,0,0,0,17,0,0,18,72,0,1117,377,720,20,17,031,829800,4
3672,"Block Group 3, Census Tract 8298, Cook County, Illinois",44.0,288,0,0,0,0,16,0,0,17,0,17,15,40,64,680,263,390,0,17,031,829800,3
3673,"Block Group 2, Census Tract 8298, Cook County, Illinois",55.3,293,0,0,0,0,0,18,0,0,36,0,14,29,60,662,618,44,0,17,031,829800,2
3674,"Block Group 1, Census Tract 8298, Cook County, Illinois",39.3,845,35,16,28,0,42,68,20,13,48,52,37,99,60,2118,1040,958,0,17,031,829800,1
3675,"Block Group 5, Census Tract 8298, Cook County, Illinois",49.6,694,0,46,18,0,25,0,0,18,0,32,130,144,104,1560,707,822,16,17,031,829800,5
3676,"Block Group 2, Census Tract 8299.01, Cook County, Illinois",50.8,221,0,0,0,15,0,14,0,0,28,26,0,22,23,535,0,535,0,17,031,829901,2
3677,"Block Group 4, Census Tract 8299.01, Cook County, Illinois",54.7,2035,48,19,70,161,111,114,71,17,37,220,210,381,728,3429,2223,1162,0,17,031,829901,4
3678,"Block Group 1, Census Tract 8299.01, Cook County, Illinois",37.5,759,81,16,18,0,20,54,0,88,21,0,60,65,0,2334,67,2220,27,17,031,829901,1
